owners,eng_cap,price,depreciation,mileage,power,coe_left,omv,arf,model_seats,model_weight_kg,model_engine_cyl,model_fuel_cap_l,premium,years_since_reg,model_body_Convertible,model_body_Coupe,model_body_Crossover,model_body_Hatchback,model_body_Large Cars,model_body_Midsize Cars,model_body_Minivan,model_body_Not Available,model_body_Roadster,model_body_SUV,model_body_Sedan,model_body_Two Seaters,model_body_Wagon,model_transmission_type_CVT,model_transmission_type_Manual,model_transmission_type_Others,model_drive_Front Wheel Drive,model_drive_Rear Wheel Drive,model_engine_fuel_Electric,model_engine_fuel_Hybrid,model_engine_fuel_Premium,model_engine_fuel_Regular,brands
1,1984.0,189988.0,22260.0,33500.0,180.0,7.5,38481.0,45874.0,5,1420.8616780045352,4,49.961999999999996,101334,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2.0
1,1984.0,181777.0,21180.0,44000.0,180.0,7.49,38622.0,46071.0,5,1420.8616780045352,4,49.961999999999996,102001,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2.0
1,1984.0,209900.0,23310.0,10000.0,180.0,8.02,38484.0,45878.0,5,1411.7913832199547,4,49.961999999999996,96010,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,2.0
1,1984.0,310000.0,37380.0,27000.0,180.0,7.05,63494.0,86290.0,5,1858.9569160997733,6,74.94300000000001,102001,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
1,1984.0,161800.0,24560.0,48000.0,180.0,5.49,44102.0,53743.0,5,1859.8639455782313,4,73.0505,102001,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,2.0
1,1984.0,200800.0,28780.0,75000.0,213.0,6.05,40233.0,48327.0,5,1388.6621315192742,4,49.961999999999996,97000,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2.0
1,1984.0,147999.0,25640.0,54000.0,213.0,4.57,49779.0,61691.0,5,1569.6145124716552,4,54.8825,101334,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,2.0
1,1984.0,231999.0,26134.0,25800.0,1450.0,7.9,43790.0,53306.0,2,1539.6825396825395,4,54.8825,110001,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,2.0
1,1984.0,248800.0,26310.0,5769.0,150.0,8.61,37364.0,44310.0,5,1960.0907029478458,4,19.0,97000,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1984.0,233888.0,24110.0,19486.0,150.0,8.53,45697.0,55976.0,5,1960.0907029478458,4,19.0,96011,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1984.0,168800.0,28250.0,99500.0,190.0,4.7,55523.0,71942.0,7,2144.671201814059,4,85.16250000000001,101334,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0
1,1984.0,109000.0,29870.0,98000.0,206.0,2.84,40089.0,48125.0,5,1374.6031746031745,4,49.961999999999996,102001,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2.0
1,1984.0,99800.0,28510.0,120000.0,206.0,2.65,40257.0,48360.0,5,1399.5464852607709,4,49.961999999999996,102001,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2.0
1,1984.0,8888.0,990.0,2800.0,1400.0,8.4,30359.0,34503.0,7,1707.4829931972788,4,57.910500000000006,112000,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,2.0
1,1984.0,117800.0,23010.0,49000.0,169.0,4.24,34519.0,40327.0,5,1529.705215419501,4,54.8825,101334,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.0
1,1984.0,156999.0,23989.0,74000.0,1850.0,5.4,43623.0,53073.0,5,1839.9092970521542,4,70.02250000000001,102001,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2.0
1,1984.0,196888.0,21852.0,3000.0,1400.0,8.2,31343.0,35881.0,5,3494.0,4,60.18150000000001,102001,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.0
2,1984.0,252800.0,25870.0,13500.0,145.0,8.48,52580.0,66644.0,2,1539.6825396825395,4,54.8825,96011,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,2.0
2,1984.0,153800.0,22810.0,34000.0,169.0,5.85,34526.0,40337.0,5,1388.6621315192742,4,49.961999999999996,101334,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2.0
2,1984.0,152500.0,21160.0,36495.0,169.0,6.23,35047.0,41066.0,5,1388.6621315192742,4,49.961999999999996,97000,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2.0
2,1984.0,108000.0,23100.0,58000.0,169.0,3.8,34507.0,40310.0,5,1529.705215419501,4,54.8825,96011,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2.0
2,1984.0,130800.0,22770.0,64500.0,169.0,4.85,34541.0,40358.0,5,1302.9478458049887,4,49.961999999999996,102001,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,2.0
2,1984.0,177777.0,40740.0,53000.0,185.0,3.3,63508.0,86315.0,5,1769.6145124716552,4,74.94300000000001,96011,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,1984.0,243800.0,37460.0,43800.0,185.0,5.36,63262.0,85872.0,5,1858.9569160997733,4,74.94300000000001,102001,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,1984.0,173800.0,37820.0,60000.0,185.0,3.41,65229.0,89413.0,5,1769.6145124716552,4,74.94300000000001,97000,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,1984.0,175800.0,33890.0,53092.0,185.0,3.94,62658.0,84785.0,5,1769.6145124716552,4,74.94300000000001,96010,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,1984.0,147388.0,32500.0,97000.0,185.0,3.19,64246.0,87643.0,5,1769.6145124716552,4,74.94300000000001,102001,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,1984.0,170800.0,37460.0,98000.0,185.0,3.43,62456.0,84421.0,5,1769.6145124716552,4,74.94300000000001,96011,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,1984.0,293000.0,36830.0,42000.0,185.0,6.84,60932.0,81678.0,5,1858.9569160997733,6,74.94300000000001,102001,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,1984.0,121300.0,34940.0,104000.0,185.0,2.26,62469.0,84445.0,5,1864.8526077097506,6,74.94300000000001,102001,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,1984.0,133000.0,32990.0,82000.0,185.0,2.74,62818.0,85073.0,5,1769.6145124716552,4,74.94300000000001,102001,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,1984.0,156800.0,32510.0,85000.0,185.0,3.49,63503.0,86306.0,5,1769.6145124716552,4,74.94300000000001,101334,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,1984.0,230000.0,36500.0,170000.0,185.0,5.04,63024.0,85444.0,5,1858.9569160997733,4,74.94300000000001,102001,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,1984.0,65800.0,22620.0,92000.0,185.0,0.27,56781.0,74206.0,5,1904.7619047619046,6,74.94300000000001,102001,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1984.0,128800.0,24330.0,120000.0,185.0,4.08,44967.0,54954.0,5,1834.4671201814058,4,70.02250000000001,102001,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2.0
2,1984.0,185000.0,33950.0,54000.0,185.0,4.33,57740.0,75932.0,5,1974.6031746031745,6,74.94300000000001,96011,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1984.0,168000.0,44970.0,102000.0,185.0,2.74,65191.0,89344.0,5,1769.6145124716552,4,74.94300000000001,101334,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,1984.0,159888.0,35940.0,76000.0,185.0,3.23,64344.0,87820.0,5,1769.6145124716552,4,74.94300000000001,102001,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,1984.0,129800.0,42400.0,87000.0,185.0,2.01,65177.0,89319.0,5,1864.8526077097506,6,74.94300000000001,96011,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,3.0
2,1984.0,306800.0,34810.0,32800.0,185.0,7.62,61442.0,82596.0,7,2169.6145124716554,6,85.16250000000001,96011,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1984.0,124888.0,22860.0,66288.0,185.0,4.26,44967.0,54954.0,5,1834.4671201814058,4,70.02250000000001,101334,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2.0
2,1984.0,129800.0,27360.0,102619.0,185.0,3.74,44886.0,54841.0,5,1834.4671201814058,4,70.02250000000001,97000,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2.0
2,1984.0,148888.0,23640.0,89000.0,185.0,5.17,43627.0,53078.0,5,1839.9092970521542,4,70.02250000000001,101334,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2.0
2,1984.0,153800.0,24850.0,86500.0,185.0,5.04,43630.0,53082.0,5,1839.9092970521542,4,70.02250000000001,102001,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2.0
2,1984.0,113800.0,23690.0,101000.0,185.0,3.17,58492.0,77286.0,5,1854.875283446712,4,74.94300000000001,102001,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1984.0,115888.0,26210.0,54000.0,185.0,3.33,46417.0,56984.0,5,1854.875283446712,4,74.94300000000001,97000,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0
2,1984.0,149015.0,18307.0,80000.0,1550.0,8.1,45726.0,45726.0,5,1854.875283446712,4,74.94300000000001,108051,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2.0
2,1984.0,83800.0,23780.0,68000.0,162.0,2.69,34034.0,39648.0,5,1399.5464852607709,4,49.961999999999996,101334,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2.0
2,1984.0,89800.0,24160.0,100000.0,162.0,2.9,33866.0,39413.0,5,1374.6031746031745,4,49.961999999999996,101334,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2.0
2,1984.0,58800.0,18580.0,140000.0,162.0,2.07,34895.0,40853.0,5,1479.8185941043084,4,70.02250000000001,101334,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1984.0,90000.0,19890.0,96000.0,162.0,3.27,41511.0,50116.0,5,1543.764172335601,4,63.966499999999996,101334,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,2.0
2,1984.0,115800.0,21070.0,52500.0,162.0,4.35,40007.0,48010.0,5,1484.8072562358277,4,70.02250000000001,101334,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1984.0,80000.0,24490.0,118229.0,210.0,2.19,43412.0,52777.0,5,1564.625850340136,4,54.8825,96011,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,2.0
2,1984.0,123800.0,22895.0,52500.0,1620.0,4.4,40007.0,48010.0,5,1484.8072562358277,4,70.02250000000001,135336,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2.0
2,1984.0,75600.0,16910.0,54000.0,147.0,4.47,31475.0,31475.0,5,1290.0,4,55.0,101334,16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2.0
2,1984.0,58800.0,12960.0,111500.0,147.0,4.53,26910.0,26910.0,5,1290.0,4,55.0,96011,16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2.0
2,1984.0,25888.0,14340.0,182000.0,147.0,0.8,29774.0,32752.0,5,1319.7278911564626,4,54.8825,102001,18,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,2.0
2,1984.0,73800.0,14690.0,85000.0,155.0,5.02,44745.0,44745.0,5,1894.7845804988663,4,74.94300000000001,96010,15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2.0
2,1984.0,90777.0,15430.0,128000.0,155.0,5.88,45162.0,45162.0,5,1894.7845804988663,4,74.94300000000001,101334,14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2.0
2,1984.0,94805.0,14900.0,112000.0,155.0,6.36,45096.0,45096.0,5,1894.7845804988663,4,74.94300000000001,101334,14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2.0
2,1984.0,114800.0,15240.0,265000.0,155.0,7.53,43939.0,43939.0,5,1854.875283446712,4,74.94300000000001,96010,13,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2.0
2,1984.0,59800.0,18330.0,101001.0,155.0,2.06,34976.0,40967.0,5,1543.764172335601,4,63.58800000000001,96011,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,2.0
2,1984.0,93801.0,14560.0,108000.0,155.0,6.44,39004.0,39004.0,5,1894.7845804988663,4,74.94300000000001,102001,14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2.0
2,1984.0,156988.0,19010.0,35000.0,110.0,7.19,34787.0,40702.0,5,1549.659863945578,4,57.910500000000006,102001,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2.0
